ID	JAHR	T2	Branche	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25
 2.000000e+00	 2.000000e+03	 1.000000e+00	 6.330100e+04	 1.812689e-02	 8.483563e-03	 1.559546e-02	 1.579255e-02	 4.909366e-02	 1.356333e-01	 2.306469e-02	 4.871601e-02	 1.491228e+00	 4.617202e-01	 3.823251e-01	 4.012287e-01	 3.829305e-01	 1.144737e+00	 7.939509e-02	 2.986406e-01	 5.301945e-01	 1.172431e+00	 2.599244e-01	 1.150766e+00	 5.609756e-01	 3.022269e-02	 2.476116e-01	 1.370638e-01	 6.034185e+00
 3.000000e+00	 1.998000e+03	 1.000000e+00	 4.533200e+04	-1.050376e-01	 9.358549e-03	 3.058912e-02	-8.833300e-02	-6.521794e-02	 1.374622e-01	 2.534607e-02	 0.000000e+00	-3.177419e-01	 7.643505e-01	 4.558157e-01	 9.441088e-03	 5.471722e-01	 1.150442e+00	 1.430626e-01	 4.707011e-03	 9.782609e-02	 1.033901e+00	 1.317976e-01	 1.898074e+01	 5.162800e-01	 2.632092e-02	 8.829152e-02	 9.491329e-02	 6.131587e+00
 4.000000e+00	 1.999000e+03	 1.000000e+00	 5.154300e+04	 1.431442e-02	-9.350000e-02	-1.039376e-01	 1.059758e-02	 4.118533e-02	 6.980997e-02	-6.605920e-02	 2.619705e-01	 7.514865e+00	 3.445340e-01	 3.429123e-01	 3.644315e-01	 4.850578e-01	-1.488633e+00	 1.621725e-03	 3.222200e-02	 1.067821e+00	 7.638587e-01	 1.168019e-02	 9.454013e-01	 1.012899e+00	 1.696815e-01	 1.101177e-01	 7.798218e-02	 6.914370e+00
 5.000000e+00	 2.001000e+03	 1.000000e+00	 2.030100e+04	-6.086519e-02	 9.769196e-03	 1.552821e-02	-4.249693e-02	-3.659457e-02	 9.526201e-02	 2.810786e-02	 3.634863e-01	 3.380298e+00	 6.364892e-01	 6.159802e-01	 1.217981e-02	 2.996730e-01	 1.335142e+00	 2.050896e-02	 3.914591e-02	 7.991057e-01	 1.732079e+00	-1.503014e-01	 1.898074e+01	 6.824726e-01	 8.972235e-02	 2.200397e-02	 9.604306e-02	 7.086921e+00
 6.000000e+00	 2.001000e+03	 1.000000e+00	 5.246300e+04	 2.163612e-03	-4.570781e-02	-5.658954e-02	 5.205494e-03	 7.572643e-03	-3.018109e-03	-2.748135e-02	 1.532919e-01	 7.514865e+00	 2.473592e-01	 2.376761e-01	 3.578974e-01	 5.469612e-02	-1.039286e+00	 9.683099e-03	 7.449732e-02	 1.731035e+00	 3.139845e+00	 1.810865e-01	 6.911455e-01	 7.509680e-01	 2.717915e-01	 1.062357e-01	 1.150114e-01	 6.609145e+00
 1.000000e+01	 2.002000e+03	 1.000000e+00	 3.002000e+04	-1.560000e-01	-8.528804e-02	-1.625645e-01	-8.833300e-02	-1.273000e-01	-6.684224e-02	-7.814035e-02	 3.634863e-01	 3.105252e+00	 3.797036e-01	 2.759889e-01	 6.685911e-02	 0.000000e+00	-5.006811e+00	 1.037148e-01	 2.986406e-01	 4.504570e-01	 3.054532e+00	 3.460500e-01	 5.679161e+00	 5.246155e-01	 6.086231e-02	 2.089413e-01	 6.436209e-02	 6.220162e+00
 1.400000e+01	 1.997000e+03	 1.000000e+00	 2.524100e+04	-5.618636e-02	 1.299123e-02	 4.377104e-02	-2.693112e-02	-3.022489e-02	 9.141414e-02	 4.568583e-02	 0.000000e+00	 1.034653e+00	 7.151515e-01	 7.139731e-01	 1.936027e-02	 1.528679e-01	 2.068627e+00	 1.178451e-03	 3.044345e-03	 4.990584e-02	 7.345223e-01	 2.454545e-01	 1.898074e+01	 6.430659e-01	 3.412363e-01	 1.476585e-01	 2.092292e-01	 6.482455e+00
 1.500000e+01	 1.997000e+03	 1.000000e+00	 6.110000e+04	 6.414885e-02	-3.085774e-02	-4.903670e-02	 5.401373e-02	 7.720078e-02	-1.034357e-02	-1.659961e-02	 4.040544e-02	 2.494851e+00	 5.438136e-01	 5.421581e-01	 2.721412e-01	 5.227715e-01	-1.239039e+00	 1.655556e-03	 5.878890e-04	 1.249798e-01	 1.291397e+00	-1.443704e-01	 1.998277e+00	 5.492034e-01	 3.057612e-03	 0.000000e+00	 5.331742e-02	 7.542803e+00
 1.600000e+01	 1.999000e+03	 1.000000e+00	 2.320000e+04	-1.560000e-01	 4.595643e-02	 7.539572e-02	-5.415713e-02	-1.273000e-01	 9.330742e-02	 5.530687e-02	 1.299560e-02	 2.684211e+00	 7.085532e-01	 7.081366e-01	 2.406276e-01	 1.852423e-01	 1.432990e+00	 4.165510e-04	 1.481890e-01	 9.994121e-02	 1.402648e+00	 2.064704e-01	 2.944605e+00	 7.164031e-01	 2.415199e-01	 6.320644e-02	 1.242286e-01	 6.566122e+00
 1.700000e+01	 2.002000e+03	 1.000000e+00	 5.147700e+04	 1.226419e-02	-5.488524e-02	-1.720264e-01	 1.371955e-02	 3.442894e-02	-1.204750e-01	-5.100201e-02	 2.492530e-01	-1.124629e+00	 5.990088e-01	 5.102423e-01	-9.295154e-02	 0.000000e+00	-5.006811e+00	 8.876652e-02	 4.047116e-02	 1.434087e-01	 3.139845e+00	 2.411894e-01	-6.444313e+00	 3.148187e-01	 7.218640e-02	 1.313117e-01	 7.131340e-02	 6.958086e+00
